Cycle,MSE,Avg,Min,Max,Discrepancy
1144000,0.040000,50.00,49.00,51.00,1.00
1146000,0.040000,50.00,49.00,51.00,1.00
1148000,0.040000,50.00,49.00,51.00,1.00
1150000,0.040000,50.00,49.00,51.00,1.00
1152000,0.040000,50.00,49.00,51.00,1.00
1154000,0.040000,50.00,49.00,51.00,1.00
1156000,0.040000,50.00,49.00,51.00,1.00
1158000,0.040000,50.00,49.00,51.00,1.00
1160000,0.040000,50.00,49.00,51.00,1.00
1162000,0.040000,50.00,49.00,51.00,1.00
1164000,0.040000,50.00,49.00,51.00,1.00
1166000,0.040000,50.00,49.00,51.00,1.00
1168000,0.040000,50.00,49.00,51.00,1.00
1170000,0.040000,50.00,49.00,51.00,1.00
1172000,0.040000,50.00,49.00,51.00,1.00
1174000,0.040000,50.00,49.00,51.00,1.00
1176000,0.040000,50.00,49.00,51.00,1.00
1178000,0.040000,50.00,49.00,51.00,1.00
1180000,0.040000,50.00,49.00,51.00,1.00
1182000,0.040000,50.00,49.00,51.00,1.00
1184000,0.040000,50.00,49.00,51.00,1.00
1186000,0.040000,50.00,49.00,51.00,1.00
1188000,0.040000,50.00,49.00,51.00,1.00
1190000,0.040000,50.00,49.00,51.00,1.00
1192000,0.040000,50.00,49.00,51.00,1.00
1194000,0.040000,50.00,49.00,51.00,1.00
1196000,0.040000,50.00,49.00,51.00,1.00
1198000,0.040000,50.00,49.00,51.00,1.00
1200000,0.040000,50.00,49.00,51.00,1.00
1202000,0.040000,50.00,49.00,51.00,1.00
1204000,0.040000,50.00,49.00,51.00,1.00
1206000,0.040000,50.00,49.00,51.00,1.00
1208000,0.040000,50.00,49.00,51.00,1.00
1210000,0.040000,50.00,49.00,51.00,1.00
1212000,0.040000,50.00,49.00,51.00,1.00
1214000,0.040000,50.00,49.00,51.00,1.00
1216000,0.040000,50.00,49.00,51.00,1.00
1218000,0.040000,50.00,49.00,51.00,1.00
1220000,0.040000,50.00,49.00,51.00,1.00
1222000,0.040000,50.00,49.00,51.00,1.00
1224000,0.040000,50.00,49.00,51.00,1.00
1226000,0.040000,50.00,49.00,51.00,1.00
1228000,0.040000,50.00,49.00,51.00,1.00
1230000,0.040000,50.00,49.00,51.00,1.00
1232000,0.040000,50.00,49.00,51.00,1.00
1234000,0.040000,50.00,49.00,51.00,1.00
1236000,0.040000,50.00,49.00,51.00,1.00
1238000,0.040000,50.00,49.00,51.00,1.00
1240000,0.040000,50.00,49.00,51.00,1.00
1242000,0.040000,50.00,49.00,51.00,1.00
1244000,0.040000,50.00,49.00,51.00,1.00
1246000,0.040000,50.00,49.00,51.00,1.00
1248000,0.040000,50.00,49.00,51.00,1.00
1250000,0.040000,50.00,49.00,51.00,1.00
1252000,0.040000,50.00,49.00,51.00,1.00
1254000,0.040000,50.00,49.00,51.00,1.00
1256000,0.040000,50.00,49.00,51.00,1.00
1258000,0.040000,50.00,49.00,51.00,1.00
1260000,0.040000,50.00,49.00,51.00,1.00
1262000,0.040000,50.00,49.00,51.00,1.00
1264000,0.040000,50.00,49.00,51.00,1.00
1266000,0.040000,50.00,49.00,51.00,1.00
1268000,0.040000,50.00,49.00,51.00,1.00
1270000,0.040000,50.00,49.00,51.00,1.00
1272000,0.040000,50.00,49.00,51.00,1.00
1274000,0.040000,50.00,49.00,51.00,1.00
1276000,0.040000,50.00,49.00,51.00,1.00
1278000,0.040000,50.00,49.00,51.00,1.00
1280000,0.040000,50.00,49.00,51.00,1.00
1282000,0.040000,50.00,49.00,51.00,1.00
1284000,0.040000,50.00,49.00,51.00,1.00
1286000,0.040000,50.00,49.00,51.00,1.00
1288000,0.040000,50.00,49.00,51.00,1.00
1290000,0.040000,50.00,49.00,51.00,1.00
1292000,0.040000,50.00,49.00,51.00,1.00
1294000,0.040000,50.00,49.00,51.00,1.00
1296000,0.040000,50.00,49.00,51.00,1.00
1298000,0.040000,50.00,49.00,51.00,1.00
1300000,0.040000,50.00,49.00,51.00,1.00
1302000,0.040000,50.00,49.00,51.00,1.00
1304000,0.040000,50.00,49.00,51.00,1.00
1306000,0.040000,50.00,49.00,51.00,1.00
1308000,0.040000,50.00,49.00,51.00,1.00
1310000,0.040000,50.00,49.00,51.00,1.00
1312000,0.040000,50.00,49.00,51.00,1.00
1314000,0.040000,50.00,49.00,51.00,1.00
1316000,0.040000,50.00,49.00,51.00,1.00
1318000,0.040000,50.00,49.00,51.00,1.00
1320000,0.040000,50.00,49.00,51.00,1.00
1322000,0.040000,50.00,49.00,51.00,1.00
1324000,0.040000,50.00,49.00,51.00,1.00
1326000,0.040000,50.00,49.00,51.00,1.00
1328000,0.040000,50.00,49.00,51.00,1.00
1330000,0.040000,50.00,49.00,51.00,1.00
1332000,0.040000,50.00,49.00,51.00,1.00
1334000,0.040000,50.00,49.00,51.00,1.00
1336000,0.040000,50.00,49.00,51.00,1.00
1338000,0.040000,50.00,49.00,51.00,1.00
1340000,0.040000,50.00,49.00,51.00,1.00
1342000,0.040000,50.00,49.00,51.00,1.00
1344000,0.040000,50.00,49.00,51.00,1.00
1346000,0.040000,50.00,49.00,51.00,1.00
1348000,0.040000,50.00,49.00,51.00,1.00
1350000,0.040000,50.00,49.00,51.00,1.00
1352000,0.040000,50.00,49.00,51.00,1.00
1354000,0.040000,50.00,49.00,51.00,1.00
1356000,0.040000,50.00,49.00,51.00,1.00
1358000,0.040000,50.00,49.00,51.00,1.00
1360000,0.040000,50.00,49.00,51.00,1.00
1362000,0.040000,50.00,49.00,51.00,1.00
1364000,0.040000,50.00,49.00,51.00,1.00
1366000,0.040000,50.00,49.00,51.00,1.00
1368000,0.040000,50.00,49.00,51.00,1.00
1370000,0.040000,50.00,49.00,51.00,1.00
1372000,0.040000,50.00,49.00,51.00,1.00
1374000,0.040000,50.00,49.00,51.00,1.00
1376000,0.040000,50.00,49.00,51.00,1.00
1378000,0.040000,50.00,49.00,51.00,1.00
1380000,0.040000,50.00,49.00,51.00,1.00
1382000,0.040000,50.00,49.00,51.00,1.00
1384000,0.040000,50.00,49.00,51.00,1.00
1386000,0.040000,50.00,49.00,51.00,1.00
1388000,0.040000,50.00,49.00,51.00,1.00
1390000,0.040000,50.00,49.00,51.00,1.00
1392000,0.040000,50.00,49.00,51.00,1.00
1394000,0.040000,50.00,49.00,51.00,1.00
1396000,0.040000,50.00,49.00,51.00,1.00
1398000,0.040000,50.00,49.00,51.00,1.00
1400000,0.040000,50.00,49.00,51.00,1.00
1402000,0.040000,50.00,49.00,51.00,1.00
1404000,0.040000,50.00,49.00,51.00,1.00
1406000,0.040000,50.00,49.00,51.00,1.00
1408000,0.040000,50.00,49.00,51.00,1.00
1410000,0.040000,50.00,49.00,51.00,1.00
1412000,0.040000,50.00,49.00,51.00,1.00
1414000,0.040000,50.00,49.00,51.00,1.00
1416000,0.040000,50.00,49.00,51.00,1.00
1418000,0.040000,50.00,49.00,51.00,1.00
1420000,0.040000,50.00,49.00,51.00,1.00
1422000,0.040000,50.00,49.00,51.00,1.00
1424000,0.040000,50.00,49.00,51.00,1.00
1426000,0.040000,50.00,49.00,51.00,1.00
1428000,0.040000,50.00,49.00,51.00,1.00
1430000,0.040000,50.00,49.00,51.00,1.00
1432000,0.040000,50.00,49.00,51.00,1.00
1434000,0.040000,50.00,49.00,51.00,1.00
1436000,0.040000,50.00,49.00,51.00,1.00
1438000,0.040000,50.00,49.00,51.00,1.00
1440000,0.040000,50.00,49.00,51.00,1.00
1442000,0.040000,50.00,49.00,51.00,1.00
1444000,0.040000,50.00,49.00,51.00,1.00
1446000,0.040000,50.00,49.00,51.00,1.00
1448000,0.040000,50.00,49.00,51.00,1.00
1450000,0.040000,50.00,49.00,51.00,1.00
1452000,0.040000,50.00,49.00,51.00,1.00
1454000,0.040000,50.00,49.00,51.00,1.00
1456000,0.040000,50.00,49.00,51.00,1.00
1458000,0.040000,50.00,49.00,51.00,1.00
1460000,0.040000,50.00,49.00,51.00,1.00
1462000,0.040000,50.00,49.00,51.00,1.00
1464000,0.040000,50.00,49.00,51.00,1.00
1466000,0.040000,50.00,49.00,51.00,1.00
1468000,0.040000,50.00,49.00,51.00,1.00
1470000,0.040000,50.00,49.00,51.00,1.00
1472000,0.040000,50.00,49.00,51.00,1.00
1474000,0.040000,50.00,49.00,51.00,1.00
1476000,0.040000,50.00,49.00,51.00,1.00
1478000,0.040000,50.00,49.00,51.00,1.00
1480000,0.040000,50.00,49.00,51.00,1.00
1482000,0.040000,50.00,49.00,51.00,1.00
1484000,0.040000,50.00,49.00,51.00,1.00
1486000,0.040000,50.00,49.00,51.00,1.00
1488000,0.040000,50.00,49.00,51.00,1.00
1490000,0.040000,50.00,49.00,51.00,1.00
1492000,0.040000,50.00,49.00,51.00,1.00
1494000,0.040000,50.00,49.00,51.00,1.00
1496000,0.040000,50.00,49.00,51.00,1.00
1498000,0.040000,50.00,49.00,51.00,1.00
1500000,0.040000,50.00,49.00,51.00,1.00
1502000,0.040000,50.00,49.00,51.00,1.00
1504000,0.040000,50.00,49.00,51.00,1.00
1506000,0.040000,50.00,49.00,51.00,1.00
1508000,0.040000,50.00,49.00,51.00,1.00
1510000,0.040000,50.00,49.00,51.00,1.00
1512000,0.040000,50.00,49.00,51.00,1.00
1514000,0.040000,50.00,49.00,51.00,1.00
1516000,0.040000,50.00,49.00,51.00,1.00
1518000,0.040000,50.00,49.00,51.00,1.00
1520000,0.040000,50.00,49.00,51.00,1.00
1522000,0.040000,50.00,49.00,51.00,1.00
1524000,0.040000,50.00,49.00,51.00,1.00
1526000,0.040000,50.00,49.00,51.00,1.00
1528000,0.040000,50.00,49.00,51.00,1.00
1530000,0.040000,50.00,49.00,51.00,1.00
1532000,0.040000,50.00,49.00,51.00,1.00
1534000,0.040000,50.00,49.00,51.00,1.00
1536000,0.040000,50.00,49.00,51.00,1.00
1538000,0.040000,50.00,49.00,51.00,1.00
1540000,0.040000,50.00,49.00,51.00,1.00
1542000,0.040000,50.00,49.00,51.00,1.00
1544000,0.040000,50.00,49.00,51.00,1.00
1546000,0.040000,50.00,49.00,51.00,1.00
1548000,0.040000,50.00,49.00,51.00,1.00
1550000,0.040000,50.00,49.00,51.00,1.00
1552000,0.040000,50.00,49.00,51.00,1.00
1554000,0.040000,50.00,49.00,51.00,1.00
1556000,0.040000,50.00,49.00,51.00,1.00
1558000,0.040000,50.00,49.00,51.00,1.00
1560000,0.040000,50.00,49.00,51.00,1.00
1562000,0.040000,50.00,49.00,51.00,1.00
1564000,0.040000,50.00,49.00,51.00,1.00
1566000,0.040000,50.00,49.00,51.00,1.00
1568000,0.040000,50.00,49.00,51.00,1.00
1570000,0.040000,50.00,49.00,51.00,1.00
1572000,0.040000,50.00,49.00,51.00,1.00
1574000,0.040000,50.00,49.00,51.00,1.00
1576000,0.040000,50.00,49.00,51.00,1.00
1578000,0.040000,50.00,49.00,51.00,1.00
1580000,0.040000,50.00,49.00,51.00,1.00
1582000,0.040000,50.00,49.00,51.00,1.00
1584000,0.040000,50.00,49.00,51.00,1.00
1586000,0.040000,50.00,49.00,51.00,1.00
1588000,0.040000,50.00,49.00,51.00,1.00
1590000,0.040000,50.00,49.00,51.00,1.00
1592000,0.040000,50.00,49.00,51.00,1.00
1594000,0.040000,50.00,49.00,51.00,1.00
1596000,0.040000,50.00,49.00,51.00,1.00
1598000,0.040000,50.00,49.00,51.00,1.00
1600000,0.040000,50.00,49.00,51.00,1.00
1602000,0.040000,50.00,49.00,51.00,1.00
1604000,0.040000,50.00,49.00,51.00,1.00
1606000,0.040000,50.00,49.00,51.00,1.00
1608000,0.040000,50.00,49.00,51.00,1.00
1610000,0.040000,50.00,49.00,51.00,1.00
1612000,0.040000,50.00,49.00,51.00,1.00
1614000,0.040000,50.00,49.00,51.00,1.00
1616000,0.040000,50.00,49.00,51.00,1.00
1618000,0.040000,50.00,49.00,51.00,1.00
1620000,0.040000,50.00,49.00,51.00,1.00
1622000,0.040000,50.00,49.00,51.00,1.00
1624000,0.040000,50.00,49.00,51.00,1.00
1626000,0.040000,50.00,49.00,51.00,1.00
1628000,0.040000,50.00,49.00,51.00,1.00
1630000,0.040000,50.00,49.00,51.00,1.00
1632000,0.040000,50.00,49.00,51.00,1.00
1634000,0.040000,50.00,49.00,51.00,1.00
1636000,0.040000,50.00,49.00,51.00,1.00
1638000,0.040000,50.00,49.00,51.00,1.00
1640000,0.040000,50.00,49.00,51.00,1.00
1642000,0.040000,50.00,49.00,51.00,1.00
1644000,0.040000,50.00,49.00,51.00,1.00
1646000,0.040000,50.00,49.00,51.00,1.00
1648000,0.040000,50.00,49.00,51.00,1.00
1650000,0.040000,50.00,49.00,51.00,1.00
1652000,0.040000,50.00,49.00,51.00,1.00
1654000,0.040000,50.00,49.00,51.00,1.00
1656000,0.040000,50.00,49.00,51.00,1.00
1658000,0.040000,50.00,49.00,51.00,1.00
1660000,0.040000,50.00,49.00,51.00,1.00
1662000,0.040000,50.00,49.00,51.00,1.00
1664000,0.040000,50.00,49.00,51.00,1.00
1666000,0.040000,50.00,49.00,51.00,1.00
1668000,0.040000,50.00,49.00,51.00,1.00
1670000,0.040000,50.00,49.00,51.00,1.00
1672000,0.040000,50.00,49.00,51.00,1.00
1674000,0.040000,50.00,49.00,51.00,1.00
1676000,0.040000,50.00,49.00,51.00,1.00
1678000,0.040000,50.00,49.00,51.00,1.00
1680000,0.040000,50.00,49.00,51.00,1.00
1682000,0.040000,50.00,49.00,51.00,1.00
1684000,0.040000,50.00,49.00,51.00,1.00
1686000,0.040000,50.00,49.00,51.00,1.00
1688000,0.040000,50.00,49.00,51.00,1.00
1690000,0.040000,50.00,49.00,51.00,1.00
1692000,0.040000,50.00,49.00,51.00,1.00
1694000,0.040000,50.00,49.00,51.00,1.00
1696000,0.040000,50.00,49.00,51.00,1.00
1698000,0.040000,50.00,49.00,51.00,1.00
1700000,0.040000,50.00,49.00,51.00,1.00
1702000,0.040000,50.00,49.00,51.00,1.00
1704000,0.040000,50.00,49.00,51.00,1.00
1706000,0.040000,50.00,49.00,51.00,1.00
1708000,0.040000,50.00,49.00,51.00,1.00
1710000,0.040000,50.00,49.00,51.00,1.00
1712000,0.040000,50.00,49.00,51.00,1.00
1714000,0.040000,50.00,49.00,51.00,1.00
1716000,0.040000,50.00,49.00,51.00,1.00
1718000,0.040000,50.00,49.00,51.00,1.00
1720000,0.040000,50.00,49.00,51.00,1.00
1722000,0.040000,50.00,49.00,51.00,1.00
1724000,0.040000,50.00,49.00,51.00,1.00
1726000,0.040000,50.00,49.00,51.00,1.00
1728000,0.040000,50.00,49.00,51.00,1.00
1730000,0.040000,50.00,49.00,51.00,1.00
1732000,0.040000,50.00,49.00,51.00,1.00
1734000,0.040000,50.00,49.00,51.00,1.00
1736000,0.040000,50.00,49.00,51.00,1.00
1738000,0.040000,50.00,49.00,51.00,1.00
1740000,0.040000,50.00,49.00,51.00,1.00
1742000,0.040000,50.00,49.00,51.00,1.00
1744000,0.040000,50.00,49.00,51.00,1.00
1746000,0.040000,50.00,49.00,51.00,1.00
1748000,0.040000,50.00,49.00,51.00,1.00
1750000,0.040000,50.00,49.00,51.00,1.00
1752000,0.040000,50.00,49.00,51.00,1.00
1754000,0.040000,50.00,49.00,51.00,1.00
1756000,0.040000,50.00,49.00,51.00,1.00
1758000,0.040000,50.00,49.00,51.00,1.00
1760000,0.040000,50.00,49.00,51.00,1.00
1762000,0.040000,50.00,49.00,51.00,1.00
1764000,0.040000,50.00,49.00,51.00,1.00
1766000,0.040000,50.00,49.00,51.00,1.00
1768000,0.040000,50.00,49.00,51.00,1.00
1770000,0.040000,50.00,49.00,51.00,1.00
1772000,0.040000,50.00,49.00,51.00,1.00
1774000,0.040000,50.00,49.00,51.00,1.00
1776000,0.040000,50.00,49.00,51.00,1.00
1778000,0.040000,50.00,49.00,51.00,1.00
1780000,0.040000,50.00,49.00,51.00,1.00
1782000,0.040000,50.00,49.00,51.00,1.00
1784000,0.040000,50.00,49.00,51.00,1.00
1786000,0.040000,50.00,49.00,51.00,1.00
1788000,0.040000,50.00,49.00,51.00,1.00
1790000,0.040000,50.00,49.00,51.00,1.00
1792000,0.040000,50.00,49.00,51.00,1.00
1794000,0.040000,50.00,49.00,51.00,1.00
1796000,0.040000,50.00,49.00,51.00,1.00
1798000,0.040000,50.00,49.00,51.00,1.00
1800000,0.040000,50.00,49.00,51.00,1.00
1802000,0.040000,50.00,49.00,51.00,1.00
1804000,0.040000,50.00,49.00,51.00,1.00
1806000,0.040000,50.00,49.00,51.00,1.00
1808000,0.040000,50.00,49.00,51.00,1.00
1810000,0.040000,50.00,49.00,51.00,1.00
1812000,0.040000,50.00,49.00,51.00,1.00
1814000,0.040000,50.00,49.00,51.00,1.00
1816000,0.040000,50.00,49.00,51.00,1.00
1818000,0.040000,50.00,49.00,51.00,1.00
1820000,0.040000,50.00,49.00,51.00,1.00
1822000,0.040000,50.00,49.00,51.00,1.00
1824000,0.040000,50.00,49.00,51.00,1.00
1826000,0.040000,50.00,49.00,51.00,1.00
1828000,0.040000,50.00,49.00,51.00,1.00
1830000,0.040000,50.00,49.00,51.00,1.00
1832000,0.040000,50.00,49.00,51.00,1.00
1834000,0.040000,50.00,49.00,51.00,1.00
1836000,0.040000,50.00,49.00,51.00,1.00
1838000,0.040000,50.00,49.00,51.00,1.00
1840000,0.040000,50.00,49.00,51.00,1.00
1842000,0.040000,50.00,49.00,51.00,1.00
1844000,0.040000,50.00,49.00,51.00,1.00
1846000,0.040000,50.00,49.00,51.00,1.00
1848000,0.040000,50.00,49.00,51.00,1.00
1850000,0.040000,50.00,49.00,51.00,1.00
1852000,0.040000,50.00,49.00,51.00,1.00
1854000,0.040000,50.00,49.00,51.00,1.00
1856000,0.040000,50.00,49.00,51.00,1.00
1858000,0.040000,50.00,49.00,51.00,1.00
1860000,0.040000,50.00,49.00,51.00,1.00
1862000,0.040000,50.00,49.00,51.00,1.00
1864000,0.040000,50.00,49.00,51.00,1.00
1866000,0.040000,50.00,49.00,51.00,1.00
1868000,0.040000,50.00,49.00,51.00,1.00
1870000,0.040000,50.00,49.00,51.00,1.00
1872000,0.040000,50.00,49.00,51.00,1.00
1874000,0.040000,50.00,49.00,51.00,1.00
1876000,0.040000,50.00,49.00,51.00,1.00
1878000,0.040000,50.00,49.00,51.00,1.00
1880000,0.040000,50.00,49.00,51.00,1.00
1882000,0.040000,50.00,49.00,51.00,1.00
1884000,0.040000,50.00,49.00,51.00,1.00
1886000,0.040000,50.00,49.00,51.00,1.00
1888000,0.040000,50.00,49.00,51.00,1.00
1890000,0.040000,50.00,49.00,51.00,1.00
1892000,0.040000,50.00,49.00,51.00,1.00
1894000,0.040000,50.00,49.00,51.00,1.00
1896000,0.040000,50.00,49.00,51.00,1.00
1898000,0.040000,50.00,49.00,51.00,1.00
1900000,0.040000,50.00,49.00,51.00,1.00
1902000,0.040000,50.00,49.00,51.00,1.00
1904000,0.040000,50.00,49.00,51.00,1.00
1906000,0.040000,50.00,49.00,51.00,1.00
1908000,0.040000,50.00,49.00,51.00,1.00
1910000,0.040000,50.00,49.00,51.00,1.00
1912000,0.040000,50.00,49.00,51.00,1.00
1914000,0.040000,50.00,49.00,51.00,1.00
1916000,0.040000,50.00,49.00,51.00,1.00
1918000,0.040000,50.00,49.00,51.00,1.00
1920000,0.040000,50.00,49.00,51.00,1.00
1922000,0.040000,50.00,49.00,51.00,1.00
1924000,0.040000,50.00,49.00,51.00,1.00
1926000,0.040000,50.00,49.00,51.00,1.00
1928000,0.040000,50.00,49.00,51.00,1.00
1930000,0.040000,50.00,49.00,51.00,1.00
1932000,0.040000,50.00,49.00,51.00,1.00
1934000,0.040000,50.00,49.00,51.00,1.00
1936000,0.040000,50.00,49.00,51.00,1.00
1938000,0.040000,50.00,49.00,51.00,1.00
1940000,0.040000,50.00,49.00,51.00,1.00
1942000,0.040000,50.00,49.00,51.00,1.00
1944000,0.040000,50.00,49.00,51.00,1.00
1946000,0.040000,50.00,49.00,51.00,1.00
1948000,0.040000,50.00,49.00,51.00,1.00
1950000,0.040000,50.00,49.00,51.00,1.00
1952000,0.040000,50.00,49.00,51.00,1.00
1954000,0.040000,50.00,49.00,51.00,1.00
1956000,0.040000,50.00,49.00,51.00,1.00
1958000,0.040000,50.00,49.00,51.00,1.00
1960000,0.040000,50.00,49.00,51.00,1.00
1962000,0.040000,50.00,49.00,51.00,1.00
1964000,0.040000,50.00,49.00,51.00,1.00
1966000,0.040000,50.00,49.00,51.00,1.00
1968000,0.040000,50.00,49.00,51.00,1.00
1970000,0.040000,50.00,49.00,51.00,1.00
1972000,0.040000,50.00,49.00,51.00,1.00
1974000,0.040000,50.00,49.00,51.00,1.00
1976000,0.040000,50.00,49.00,51.00,1.00
1978000,0.040000,50.00,49.00,51.00,1.00
1980000,0.040000,50.00,49.00,51.00,1.00
1982000,0.040000,50.00,49.00,51.00,1.00
1984000,0.040000,50.00,49.00,51.00,1.00
1986000,0.040000,50.00,49.00,51.00,1.00
1988000,0.040000,50.00,49.00,51.00,1.00
1990000,0.040000,50.00,49.00,51.00,1.00
1992000,0.040000,50.00,49.00,51.00,1.00
1994000,0.040000,50.00,49.00,51.00,1.00
1996000,0.040000,50.00,49.00,51.00,1.00
1998000,0.040000,50.00,49.00,51.00,1.00
